,Parent,Child,ParentGeneName,ChildGeneName
16060,ENSG00000115540,ENSG00000116918,MOB4,TSNAX
16061,ENSG00000115540,ENSG00000144744,MOB4,UBA3
16062,ENSG00000198189,ENSG00000163563,HSD17B11,MNDA
16063,ENSG00000198189,ENSG00000197579,HSD17B11,TOPORS
16064,ENSG00000198189,ENSG00000140749,HSD17B11,IGSF6
16065,ENSG00000198189,ENSG00000163131,HSD17B11,CTSS
16066,ENSG00000152558,ENSG00000138035,TMEM123,PNPT1
16067,ENSG00000144504,ENSG00000070366,ANKMY1,SMG6
16068,ENSG00000144504,ENSG00000079974,ANKMY1,RABL2B
16069,ENSG00000144504,ENSG00000009830,ANKMY1,POMT2
16070,ENSG00000144504,ENSG00000170919,ANKMY1,TPT1-AS1
16071,ENSG00000144504,ENSG00000099326,ANKMY1,MZF1
16072,ENSG00000144504,ENSG00000171953,ANKMY1,ATPAF2
16073,ENSG00000144504,ENSG00000012048,ANKMY1,BRCA1
16074,ENSG00000144504,ENSG00000137857,ANKMY1,DUOX1
16075,ENSG00000006744,ENSG00000184208,ELAC2,C22orf46
16076,ENSG00000006744,ENSG00000119599,ELAC2,DCAF4
16077,ENSG00000006744,ENSG00000104728,ELAC2,ARHGEF10
16078,ENSG00000006744,ENSG00000134684,ELAC2,YARS
16079,ENSG00000006744,ENSG00000015676,ELAC2,NUDCD3
16080,ENSG00000006744,ENSG00000136925,ELAC2,TSTD2
16081,ENSG00000006744,ENSG00000109685,ELAC2,WHSC1
16082,ENSG00000006744,ENSG00000160856,ELAC2,FCRL3
16083,ENSG00000110696,ENSG00000165516,C11orf58,KLHDC2
16084,ENSG00000110696,ENSG00000104164,C11orf58,BLOC1S6
16085,ENSG00000110696,ENSG00000162368,C11orf58,CMPK1
16086,ENSG00000120837,ENSG00000150787,NFYB,PTS
16087,ENSG00000120837,ENSG00000178913,NFYB,TAF7
16088,ENSG00000269728,ENSG00000127951,RP11-145M9.4,FGL2
16089,ENSG00000211460,ENSG00000154518,TSN,ATP5G3
16090,ENSG00000062194,ENSG00000106052,GPBP1,TAX1BP1
16091,ENSG00000062194,ENSG00000135241,GPBP1,PNPLA8
16092,ENSG00000062194,ENSG00000077254,GPBP1,USP33
16093,ENSG00000062194,ENSG00000133302,GPBP1,ANKRD32
16094,ENSG00000159314,ENSG00000167565,ARHGAP27,SERTAD3
16095,ENSG00000159314,ENSG00000227512,ARHGAP27,RP11-413M3.4
16096,ENSG00000159314,ENSG00000188305,ARHGAP27,C19orf35
16097,ENSG00000159314,ENSG00000180539,ARHGAP27,C9orf139
16098,ENSG00000159314,ENSG00000089639,ARHGAP27,GMIP
16099,ENSG00000159314,ENSG00000215375,ARHGAP27,MYL5
16100,ENSG00000159314,ENSG00000110719,ARHGAP27,TCIRG1
16101,ENSG00000129515,ENSG00000159256,SNX6,MORC3
16102,ENSG00000162368,ENSG00000180694,CMPK1,TMEM64
16103,ENSG00000162368,ENSG00000138821,CMPK1,SLC39A8
16104,ENSG00000162368,ENSG00000113328,CMPK1,CCNG1
16105,ENSG00000073584,ENSG00000106733,SMARCE1,NMRK1
16106,ENSG00000073584,ENSG00000158691,SMARCE1,ZSCAN12
16107,ENSG00000073584,ENSG00000173275,SMARCE1,ZNF449
16108,ENSG00000073584,ENSG00000189190,SMARCE1,ZNF600
16109,ENSG00000073584,ENSG00000178425,SMARCE1,NT5DC1
16110,ENSG00000129480,ENSG00000211451,DTD2,GNRHR2
16111,ENSG00000162607,ENSG00000148288,USP1,GBGT1
16112,ENSG00000086189,ENSG00000068796,DIMT1,KIF2A
16113,ENSG00000086189,ENSG00000260032,DIMT1,LINC00657
16114,ENSG00000086189,ENSG00000105829,DIMT1,BET1
16115,ENSG00000086189,ENSG00000144746,DIMT1,ARL6IP5
16116,ENSG00000086189,ENSG00000168118,DIMT1,RAB4A
16117,ENSG00000154174,ENSG00000197961,TOMM70A,ZNF121
16118,ENSG00000154174,ENSG00000102931,TOMM70A,ARL2BP
16119,ENSG00000154174,ENSG00000132196,TOMM70A,HSD17B7
16120,ENSG00000154174,ENSG00000171827,TOMM70A,ZNF570
16121,ENSG00000154174,ENSG00000069275,TOMM70A,NUCKS1
16122,ENSG00000149218,ENSG00000109572,ENDOD1,CLCN3
16123,ENSG00000149218,ENSG00000177076,ENDOD1,ACER2
16124,ENSG00000149218,ENSG00000140416,ENDOD1,TPM1
16125,ENSG00000149218,ENSG00000154917,ENDOD1,RAB6B
16126,ENSG00000070182,ENSG00000164068,SPTB,RNF123
16127,ENSG00000150637,ENSG00000127314,CD226,RAP1B
16128,ENSG00000150637,ENSG00000128791,CD226,TWSG1
16129,ENSG00000150637,ENSG00000206560,CD226,ANKRD28
16130,ENSG00000150637,ENSG00000066697,CD226,MSANTD3
16131,ENSG00000150637,ENSG00000150093,CD226,ITGB1
16132,ENSG00000150637,ENSG00000072042,CD226,RDH11
16133,ENSG00000150637,ENSG00000151748,CD226,SAV1
16134,ENSG00000150637,ENSG00000165244,CD226,ZNF367
16135,ENSG00000150637,ENSG00000117155,CD226,SSX2IP
16136,ENSG00000140859,ENSG00000106366,KIFC3,SERPINE1
16137,ENSG00000130340,ENSG00000138439,SNX9,FAM117B
16138,ENSG00000130340,ENSG00000228794,SNX9,RP11-206L10.11
16139,ENSG00000162722,ENSG00000160445,TRIM58,ZER1
16140,ENSG00000162722,ENSG00000165406,TRIM58,8-Mar
16141,ENSG00000162722,ENSG00000060237,TRIM58,WNK1
16142,ENSG00000162722,ENSG00000238243,TRIM58,OR2W3
16143,ENSG00000204099,ENSG00000117215,NEU4,PLA2G2D
16144,ENSG00000204099,ENSG00000139438,NEU4,FAM222A
16145,ENSG00000204099,ENSG00000196878,NEU4,LAMB3
16146,ENSG00000204099,ENSG00000261026,NEU4,CTD-3247F14.2
16147,ENSG00000204099,ENSG00000064300,NEU4,NGFR
16148,ENSG00000204099,ENSG00000163009,NEU4,C2orf48
16149,ENSG00000204099,ENSG00000196208,NEU4,GREB1
16150,ENSG00000204099,ENSG00000204291,NEU4,COL15A1
16151,ENSG00000204099,ENSG00000247627,NEU4,MTND4P12
16152,ENSG00000204099,ENSG00000101210,NEU4,EEF1A2
16153,ENSG00000204099,ENSG00000147799,NEU4,ARHGAP39
16154,ENSG00000204099,ENSG00000174705,NEU4,SH3PXD2B
16155,ENSG00000204099,ENSG00000074181,NEU4,NOTCH3
16156,ENSG00000204099,ENSG00000169184,NEU4,MN1
16157,ENSG00000204099,ENSG00000066056,NEU4,TIE1
16158,ENSG00000204099,ENSG00000230882,NEU4,AC005077.14
16159,ENSG00000204099,ENSG00000164309,NEU4,CMYA5
16160,ENSG00000189091,ENSG00000107951,SF3B3,MTPAP
16161,ENSG00000189091,ENSG00000132305,SF3B3,IMMT
16162,ENSG00000189091,ENSG00000139641,SF3B3,ESYT1
16163,ENSG00000189091,ENSG00000125630,SF3B3,POLR1B
16164,ENSG00000237892,ENSG00000147408,KLF7-IT1,CSGALNACT1
16165,ENSG00000237892,ENSG00000228340,KLF7-IT1,RP5-1043L13.1
16166,ENSG00000022840,ENSG00000184481,RNF10,FOXO4
16167,ENSG00000022840,ENSG00000133816,RNF10,MICAL2
16168,ENSG00000022840,ENSG00000159461,RNF10,AMFR
16169,ENSG00000022840,ENSG00000180354,RNF10,C7orf41
16170,ENSG00000022840,ENSG00000154122,RNF10,ANKH
16171,ENSG00000022840,ENSG00000162722,RNF10,TRIM58
16172,ENSG00000176824,ENSG00000075151,AC009951.1,EIF4G3
16173,ENSG00000128335,ENSG00000132109,APOL2,TRIM21
16174,ENSG00000128335,ENSG00000168016,APOL2,TRANK1
16175,ENSG00000128335,ENSG00000135148,APOL2,TRAFD1
16176,ENSG00000128335,ENSG00000100342,APOL2,APOL1
16177,ENSG00000128335,ENSG00000013364,APOL2,MVP
16178,ENSG00000128335,ENSG00000168394,APOL2,TAP1
16179,ENSG00000198783,ENSG00000117360,ZNF830,PRPF3
16180,ENSG00000198783,ENSG00000105887,ZNF830,MTPN
16181,ENSG00000165280,ENSG00000182872,VCP,RBM10
16182,ENSG00000165280,ENSG00000185896,VCP,LAMP1
16183,ENSG00000165280,ENSG00000044574,VCP,HSPA5
16184,ENSG00000165280,ENSG00000125844,VCP,RRBP1
16185,ENSG00000165280,ENSG00000163346,VCP,PBXIP1
16186,ENSG00000198105,ENSG00000067533,ZNF248,RRP15
16187,ENSG00000198105,ENSG00000135185,ZNF248,C7orf23
16188,ENSG00000198105,ENSG00000141040,ZNF248,ZNF287
16189,ENSG00000198105,ENSG00000144161,ZNF248,ZC3H8
16190,ENSG00000129116,ENSG00000180229,PALLD,HERC2P3
16191,ENSG00000205913,ENSG00000120738,SRRM2-AS1,EGR1
16192,ENSG00000170846,ENSG00000148399,AC093323.3,WDR85
16193,ENSG00000170846,ENSG00000165943,AC093323.3,MOAP1
16194,ENSG00000100714,ENSG00000134490,MTHFD1,TMEM241
16195,ENSG00000196290,ENSG00000107833,NIF3L1,NPM3
16196,ENSG00000163629,ENSG00000108924,PTPN13,HLF
16197,ENSG00000157823,ENSG00000228594,AP3S2,C1orf233
16198,ENSG00000179889,ENSG00000260872,PDXDC1,RP11-680G24.5
16199,ENSG00000063978,ENSG00000141580,RNF4,WDR45L
16200,ENSG00000063978,ENSG00000164091,RNF4,WDR82
16201,ENSG00000063978,ENSG00000165671,RNF4,NSD1
16202,ENSG00000109332,ENSG00000119048,UBE2D3,UBE2B
16203,ENSG00000109332,ENSG00000108061,UBE2D3,SHOC2
16204,ENSG00000109332,ENSG00000136021,UBE2D3,SCYL2
16205,ENSG00000149136,ENSG00000001497,SSRP1,LAS1L
16206,ENSG00000149136,ENSG00000103047,SSRP1,TMCO7
16207,ENSG00000149136,ENSG00000149929,SSRP1,HIRIP3
16208,ENSG00000149136,ENSG00000168781,SSRP1,PPIP5K1
16209,ENSG00000149136,ENSG00000068438,SSRP1,FTSJ1
16210,ENSG00000149136,ENSG00000084444,SSRP1,KIAA1467
16211,ENSG00000149136,ENSG00000157349,SSRP1,DDX19B
16212,ENSG00000149136,ENSG00000135446,SSRP1,CDK4
16213,ENSG00000008130,ENSG00000011422,NADK,PLAUR
16214,ENSG00000008130,ENSG00000185215,NADK,TNFAIP2
16215,ENSG00000008130,ENSG00000097046,NADK,CDC7
16216,ENSG00000008130,ENSG00000103313,NADK,MEFV
16217,ENSG00000008130,ENSG00000000938,NADK,FGR
16218,ENSG00000008130,ENSG00000158517,NADK,NCF1
16219,ENSG00000008130,ENSG00000225101,NADK,OR52K3P
16220,ENSG00000008130,ENSG00000198373,NADK,WWP2
16221,ENSG00000008130,ENSG00000130775,NADK,THEMIS2
16222,ENSG00000185946,ENSG00000134444,RNPC3,KIAA1468
16223,ENSG00000141968,ENSG00000160888,VAV1,IER2
16224,ENSG00000141968,ENSG00000204592,VAV1,HLA-E
16225,ENSG00000141968,ENSG00000013364,VAV1,MVP
16226,ENSG00000175455,ENSG00000165392,CCDC14,WRN
16227,ENSG00000162971,ENSG00000253710,TYW5,ALG11
16228,ENSG00000162971,ENSG00000125863,TYW5,MKKS
16229,ENSG00000162971,ENSG00000229036,TYW5,RP1-20N2.6
16230,ENSG00000184203,ENSG00000102805,PPP1R2,CLN5
16231,ENSG00000184203,ENSG00000104660,PPP1R2,LEPROTL1
16232,ENSG00000156802,ENSG00000101003,ATAD2,GINS1
16233,ENSG00000156802,ENSG00000147394,ATAD2,ZNF185
16234,ENSG00000156802,ENSG00000183765,ATAD2,CHEK2
16235,ENSG00000156802,ENSG00000198554,ATAD2,WDHD1
16236,ENSG00000156802,ENSG00000080839,ATAD2,RBL1
16237,ENSG00000156802,ENSG00000117724,ATAD2,CENPF
16238,ENSG00000163867,ENSG00000152359,ZMYM6,POC5
16239,ENSG00000110876,ENSG00000163634,SELPLG,THOC7
16240,ENSG00000111711,ENSG00000088451,GOLT1B,TGDS
16241,ENSG00000111711,ENSG00000164209,GOLT1B,SLC25A46
16242,ENSG00000111711,ENSG00000167005,GOLT1B,NUDT21
16243,ENSG00000111711,ENSG00000128513,GOLT1B,POT1
16244,ENSG00000174953,ENSG00000163138,DHX36,PACRGL
16245,ENSG00000174953,ENSG00000139154,DHX36,AEBP2
16246,ENSG00000174953,ENSG00000170144,DHX36,HNRNPA3
16247,ENSG00000174953,ENSG00000196865,DHX36,NHLRC2
16248,ENSG00000174953,ENSG00000170248,DHX36,PDCD6IP
16249,ENSG00000174953,ENSG00000100523,DHX36,DDHD1
16250,ENSG00000174953,ENSG00000106415,DHX36,GLCCI1
16251,ENSG00000183019,ENSG00000163958,C19orf59,ZDHHC19
16252,ENSG00000143740,ENSG00000107874,SNAP47,CUEDC2
16253,ENSG00000143740,ENSG00000116478,SNAP47,HDAC1
16254,ENSG00000143740,ENSG00000175283,SNAP47,DOLK
16255,ENSG00000102753,ENSG00000113615,KPNA3,SEC24A
16256,ENSG00000137726,ENSG00000181908,FXYD6,AP003774.4
16257,ENSG00000166123,ENSG00000178999,GPT2,AURKB
16258,ENSG00000166123,ENSG00000128833,GPT2,MYO5C
16259,ENSG00000134758,ENSG00000174749,RNF138,C4orf32
16260,ENSG00000100889,ENSG00000183087,PCK2,GAS6
16261,ENSG00000086730,ENSG00000049541,LAT2,RFC2
16262,ENSG00000198879,ENSG00000115232,SFMBT2,ITGA4
16263,ENSG00000069956,ENSG00000151835,MAPK6,SACS
16264,ENSG00000121741,ENSG00000148516,ZMYM2,ZEB1
16265,ENSG00000169188,ENSG00000214562,APEX2,FAM22D
16266,ENSG00000169188,ENSG00000240889,APEX2,NDUFB2-AS1
16267,ENSG00000164967,ENSG00000177700,RPP25L,POLR2L
16268,ENSG00000164967,ENSG00000167969,RPP25L,ECI1
16269,ENSG00000122986,ENSG00000169957,HVCN1,ZNF768
16270,ENSG00000122986,ENSG00000204852,HVCN1,TCTN1
16271,ENSG00000122986,ENSG00000110042,HVCN1,DTX4
16272,ENSG00000085721,ENSG00000159459,RRN3,UBR1
16273,ENSG00000085721,ENSG00000103494,RRN3,RPGRIP1L
16274,ENSG00000114126,ENSG00000103657,TFDP2,HERC1
16275,ENSG00000114126,ENSG00000129595,TFDP2,EPB41L4A
16276,ENSG00000138073,ENSG00000168000,PREB,BSCL2
16277,ENSG00000175575,ENSG00000221926,PAAF1,TRIM16
16278,ENSG00000175575,ENSG00000226752,PAAF1,RP11-27I1.2
16279,ENSG00000007968,ENSG00000136908,E2F2,DPM2
16280,ENSG00000007968,ENSG00000130300,E2F2,PLVAP
16281,ENSG00000143776,ENSG00000121957,CDC42BPA,GPSM2
16282,ENSG00000143776,ENSG00000072274,CDC42BPA,TFRC
16283,ENSG00000143776,ENSG00000123473,CDC42BPA,STIL
16284,ENSG00000140287,ENSG00000131016,HDC,AKAP12
16285,ENSG00000140287,ENSG00000105855,HDC,ITGB8
16286,ENSG00000140287,ENSG00000149534,HDC,MS4A2
16287,ENSG00000140287,ENSG00000154269,HDC,ENPP3
16288,ENSG00000140287,ENSG00000178538,HDC,CA8
16289,ENSG00000140287,ENSG00000179348,HDC,GATA2
16290,ENSG00000140287,ENSG00000134489,HDC,HRH4
16291,ENSG00000140287,ENSG00000196533,HDC,C1orf186
16292,ENSG00000140287,ENSG00000246363,HDC,RP11-13A1.1
16293,ENSG00000065675,ENSG00000164038,PRKCQ,SLC9B2
16294,ENSG00000035664,ENSG00000183688,DAPK2,FAM101B
16295,ENSG00000035664,ENSG00000103154,DAPK2,NECAB2
16296,ENSG00000035664,ENSG00000136999,DAPK2,NOV
16297,ENSG00000066056,ENSG00000204176,TIE1,SYT15
16298,ENSG00000066056,ENSG00000141655,TIE1,TNFRSF11A
16299,ENSG00000162591,ENSG00000101216,MEGF6,GMEB2
16300,ENSG00000163519,ENSG00000154153,TRAT1,FAM134B
16301,ENSG00000150967,ENSG00000075702,ABCB9,WDR62
16302,ENSG00000150967,ENSG00000099814,ABCB9,KIAA0284
16303,ENSG00000150967,ENSG00000180422,ABCB9,LINC00304
16304,ENSG00000118985,ENSG00000152672,ELL2,CLEC4F
16305,ENSG00000143365,ENSG00000168280,RORC,KIF5C
16306,ENSG00000144824,ENSG00000148019,PHLDB2,CEP78
16307,ENSG00000144824,ENSG00000085563,PHLDB2,ABCB1
16308,ENSG00000144824,ENSG00000088179,PHLDB2,PTPN4
16309,ENSG00000164466,ENSG00000168421,SFXN1,RHOH
16310,ENSG00000164466,ENSG00000175595,SFXN1,ERCC4
16311,ENSG00000164466,ENSG00000229164,SFXN1,TRAC
16312,ENSG00000164466,ENSG00000267010,SFXN1,RP11-108P20.1
16313,ENSG00000164466,ENSG00000160185,SFXN1,UBASH3A
16314,ENSG00000164466,ENSG00000182010,SFXN1,RTKN2
16315,ENSG00000164466,ENSG00000159445,SFXN1,THEM4
16316,ENSG00000164466,ENSG00000211706,SFXN1,TRBV6-1
16317,ENSG00000164466,ENSG00000138794,SFXN1,CASP6
16318,ENSG00000164466,ENSG00000161326,SFXN1,DUSP14
16319,ENSG00000164466,ENSG00000067113,SFXN1,PPAP2A
16320,ENSG00000164466,ENSG00000133935,SFXN1,C14orf1
16321,ENSG00000230882,ENSG00000144488,AC005077.14,ESPNL
16322,ENSG00000230882,ENSG00000163071,AC005077.14,SPATA18
16323,ENSG00000230882,ENSG00000091513,AC005077.14,TF
16324,ENSG00000230882,ENSG00000134193,AC005077.14,REG4
16325,ENSG00000230882,ENSG00000158023,AC005077.14,WDR66
16326,ENSG00000230882,ENSG00000237517,AC005077.14,DGCR5
16327,ENSG00000230882,ENSG00000168754,AC005077.14,FAM178B
16328,ENSG00000168646,ENSG00000184205,AXIN2,TSPYL2
16329,ENSG00000168646,ENSG00000236810,AXIN2,RP5-886K2.3
16330,ENSG00000065491,ENSG00000148341,TBC1D22B,SH3GLB2
16331,ENSG00000116667,ENSG00000026652,C1orf21,AGPAT4
16332,ENSG00000116667,ENSG00000129277,C1orf21,CCL4
16333,ENSG00000116667,ENSG00000180739,C1orf21,S1PR5
16334,ENSG00000116667,ENSG00000145284,C1orf21,SCD5
16335,ENSG00000116667,ENSG00000205336,C1orf21,GPR56
16336,ENSG00000066230,ENSG00000225138,SLC9A3,CTD-2228K2.7
16337,ENSG00000134460,ENSG00000102349,IL2RA,KLF8
16338,ENSG00000179583,ENSG00000019582,CIITA,CD74
16339,ENSG00000179583,ENSG00000146192,CIITA,FGD2
16340,ENSG00000179583,ENSG00000204681,CIITA,GABBR1
16341,ENSG00000179583,ENSG00000143303,CIITA,RRNAD1
16342,ENSG00000179583,ENSG00000124508,CIITA,BTN2A2
16343,ENSG00000179583,ENSG00000182108,CIITA,DEXI
16344,ENSG00000062524,ENSG00000144290,LTK,SLC4A10
16345,ENSG00000062524,ENSG00000143365,LTK,RORC
16346,ENSG00000062524,ENSG00000214279,LTK,RP11-108K14.4
16347,ENSG00000176928,ENSG00000126353,GCNT4,CCR7
16348,ENSG00000176928,ENSG00000163519,GCNT4,TRAT1
16349,ENSG00000198853,ENSG00000111186,RUSC2,WNT5B
16350,ENSG00000049323,ENSG00000151693,LTBP1,ASAP2
16351,ENSG00000184178,ENSG00000110002,SCFD2,VWA5A
16352,ENSG00000184178,ENSG00000198513,SCFD2,ATL1
16353,ENSG00000268555,ENSG00000072694,RP11-678G14.3,FCGR2B
16354,ENSG00000189233,ENSG00000117411,NUGGC,B4GALT2
16355,ENSG00000148773,ENSG00000143545,MKI67,RAB13
16356,ENSG00000148773,ENSG00000237649,MKI67,KIFC1
16357,ENSG00000143476,ENSG00000115392,DTL,FANCL
16358,ENSG00000131747,ENSG00000169607,TOP2A,CKAP2L
16359,ENSG00000131747,ENSG00000088325,TOP2A,TPX2
16360,ENSG00000088325,ENSG00000169679,TPX2,BUB1
16361,ENSG00000101057,ENSG00000104738,MYBL2,MCM4
16362,ENSG00000101057,ENSG00000149150,MYBL2,SLC43A1
16363,ENSG00000138160,ENSG00000166451,KIF11,CENPN
16364,ENSG00000138160,ENSG00000131747,KIF11,TOP2A
16365,ENSG00000138160,ENSG00000109805,KIF11,NCAPG
16366,ENSG00000163808,ENSG00000153046,KIF15,CDYL
16367,ENSG00000163808,ENSG00000137804,KIF15,NUSAP1
16368,ENSG00000163808,ENSG00000087586,KIF15,AURKA
16369,ENSG00000163808,ENSG00000100749,KIF15,VRK1
16370,ENSG00000163808,ENSG00000121152,KIF15,NCAPH
16371,ENSG00000163808,ENSG00000136492,KIF15,BRIP1
16372,ENSG00000163808,ENSG00000087301,KIF15,TXNDC16
16373,ENSG00000163808,ENSG00000143776,KIF15,CDC42BPA
16374,ENSG00000163808,ENSG00000214960,KIF15,ISPD
16375,ENSG00000163808,ENSG00000137812,KIF15,CASC5
16376,ENSG00000163808,ENSG00000138778,KIF15,CENPE
16377,ENSG00000163808,ENSG00000121621,KIF15,KIF18A
16378,ENSG00000163808,ENSG00000101773,KIF15,RBBP8
16379,ENSG00000163808,ENSG00000156787,KIF15,WDR67
16380,ENSG00000137812,ENSG00000087586,CASC5,AURKA
16381,ENSG00000137812,ENSG00000236337,CASC5,FMR1-IT1
16382,ENSG00000237649,ENSG00000135476,KIFC1,ESPL1
16383,ENSG00000237649,ENSG00000101447,KIFC1,FAM83D
16384,ENSG00000145386,ENSG00000093009,CCNA2,CDC45
16385,ENSG00000145386,ENSG00000094804,CCNA2,CDC6
16386,ENSG00000145386,ENSG00000123485,CCNA2,HJURP
16387,ENSG00000135476,ENSG00000168528,ESPL1,SERINC2
16388,ENSG00000135476,ENSG00000075218,ESPL1,GTSE1
16389,ENSG00000135476,ENSG00000105479,ESPL1,CCDC114
16390,ENSG00000135476,ENSG00000085840,ESPL1,ORC1
16391,ENSG00000138778,ENSG00000133739,CENPE,LRRCC1
16392,ENSG00000119771,ENSG00000110455,KLHL29,ACCS
16393,ENSG00000196189,ENSG00000106070,SEMA4A,GRB10
16394,ENSG00000196189,ENSG00000183762,SEMA4A,KREMEN1
16395,ENSG00000196189,ENSG00000076706,SEMA4A,MCAM
16396,ENSG00000196189,ENSG00000183307,SEMA4A,CECR6
16397,ENSG00000196189,ENSG00000149571,SEMA4A,KIRREL3
16398,ENSG00000165175,ENSG00000142208,MID1IP1,AKT1
16399,ENSG00000110446,ENSG00000115325,SLC15A3,DOK1
16400,ENSG00000110446,ENSG00000122026,SLC15A3,RPL21
16401,ENSG00000110446,ENSG00000110057,SLC15A3,UNC93B1
16402,ENSG00000110446,ENSG00000086730,SLC15A3,LAT2
16403,ENSG00000167286,ENSG00000117868,CD3D,ESYT2
16404,ENSG00000167286,ENSG00000247774,CD3D,PCED1B-AS1
16405,ENSG00000167286,ENSG00000177721,CD3D,ANXA2R
16406,ENSG00000179335,ENSG00000103549,CLK3,RNF40
16407,ENSG00000179335,ENSG00000153048,CLK3,CARHSP1
16408,ENSG00000179335,ENSG00000198517,CLK3,MAFK
16409,ENSG00000143183,ENSG00000137076,TMCO1,TLN1
16410,ENSG00000143183,ENSG00000155959,TMCO1,VBP1
16411,ENSG00000143183,ENSG00000065548,TMCO1,ZC3H15
16412,ENSG00000143183,ENSG00000151239,TMCO1,TWF1
16413,ENSG00000143183,ENSG00000179941,TMCO1,BBS10
16414,ENSG00000075239,ENSG00000122674,ACAT1,CCZ1
16415,ENSG00000076984,ENSG00000211584,MAP2K7,SLC48A1
16416,ENSG00000076984,ENSG00000185236,MAP2K7,RAB11B
16417,ENSG00000006025,ENSG00000211766,OSBPL7,TRBJ2-2P
16418,ENSG00000006025,ENSG00000005379,OSBPL7,BZRAP1
16419,ENSG00000006025,ENSG00000160271,OSBPL7,RALGDS
16420,ENSG00000006025,ENSG00000096996,OSBPL7,IL12RB1
16421,ENSG00000006025,ENSG00000167972,OSBPL7,ABCA3
16422,ENSG00000058804,ENSG00000116120,TMEM48,FARSB
16423,ENSG00000105325,ENSG00000110025,FZR1,SNX15
16424,ENSG00000105325,ENSG00000101940,FZR1,WDR13
16425,ENSG00000105325,ENSG00000154803,FZR1,FLCN
16426,ENSG00000105325,ENSG00000179335,FZR1,CLK3
16427,ENSG00000138095,ENSG00000101654,LRPPRC,RNMT
16428,ENSG00000138095,ENSG00000118961,LRPPRC,C2orf43
16429,ENSG00000138095,ENSG00000169570,LRPPRC,DTWD2
16430,ENSG00000138095,ENSG00000198498,LRPPRC,TMA16
16431,ENSG00000138095,ENSG00000227124,LRPPRC,ZNF717
16432,ENSG00000138095,ENSG00000120963,LRPPRC,ZNF706
16433,ENSG00000138095,ENSG00000085415,LRPPRC,SEH1L
16434,ENSG00000138095,ENSG00000155850,LRPPRC,SLC26A2
16435,ENSG00000138095,ENSG00000155016,LRPPRC,CYP2U1
16436,ENSG00000138095,ENSG00000176623,LRPPRC,FAM82B
16437,ENSG00000138095,ENSG00000198182,LRPPRC,ZNF607
16438,ENSG00000114686,ENSG00000114023,MRPL3,FAM162A
16439,ENSG00000114686,ENSG00000124370,MRPL3,MCEE
16440,ENSG00000114686,ENSG00000138382,MRPL3,METTL5
16441,ENSG00000114686,ENSG00000144895,MRPL3,EIF2A
16442,ENSG00000114686,ENSG00000168303,MRPL3,MPLKIP
16443,ENSG00000114686,ENSG00000173145,MRPL3,NOC3L
16444,ENSG00000114686,ENSG00000245910,MRPL3,SNHG6
16445,ENSG00000114686,ENSG00000151876,MRPL3,FBXO4
16446,ENSG00000114686,ENSG00000174100,MRPL3,MRPL45
16447,ENSG00000114686,ENSG00000174748,MRPL3,RPL15
16448,ENSG00000114686,ENSG00000198612,MRPL3,COPS8
16449,ENSG00000114686,ENSG00000132664,MRPL3,POLR3F
16450,ENSG00000114686,ENSG00000014641,MRPL3,MDH1
16451,ENSG00000114686,ENSG00000055044,MRPL3,NOP58
16452,ENSG00000114686,ENSG00000142188,MRPL3,TMEM50B
16453,ENSG00000114686,ENSG00000205808,MRPL3,PPAPDC2
16454,ENSG00000114686,ENSG00000137547,MRPL3,MRPL15
16455,ENSG00000114686,ENSG00000177156,MRPL3,TALDO1
16456,ENSG00000114686,ENSG00000216895,MRPL3,AC009403.2
16457,ENSG00000114686,ENSG00000185608,MRPL3,MRPL40
16458,ENSG00000114686,ENSG00000185127,MRPL3,C6orf120
16459,ENSG00000114686,ENSG00000120699,MRPL3,EXOSC8
16460,ENSG00000114686,ENSG00000102409,MRPL3,BEX4
16461,ENSG00000114686,ENSG00000120333,MRPL3,MRPS14
16462,ENSG00000114686,ENSG00000187109,MRPL3,NAP1L1
16463,ENSG00000114686,ENSG00000155438,MRPL3,MKI67IP
16464,ENSG00000114686,ENSG00000151093,MRPL3,OXSM
16465,ENSG00000114686,ENSG00000170584,MRPL3,NUDCD2
16466,ENSG00000167325,ENSG00000150093,RRM1,ITGB1
16467,ENSG00000167325,ENSG00000161800,RRM1,RACGAP1
16468,ENSG00000120802,ENSG00000112249,TMPO,ASCC3
16469,ENSG00000161048,ENSG00000268205,NAPEPLD,CTC-444N24.11
16470,ENSG00000161048,ENSG00000113971,NAPEPLD,NPHP3
16471,ENSG00000161048,ENSG00000149970,NAPEPLD,CNKSR2
16472,ENSG00000104131,ENSG00000023734,EIF3J,STRAP
16473,ENSG00000104131,ENSG00000067248,EIF3J,DHX29
16474,ENSG00000104131,ENSG00000198087,EIF3J,CD2AP
16475,ENSG00000196981,ENSG00000146757,WDR5B,ZNF92
16476,ENSG00000196981,ENSG00000165832,WDR5B,TRUB1
16477,ENSG00000196981,ENSG00000170222,WDR5B,ADPRM
16478,ENSG00000124532,ENSG00000163867,MRS2,ZMYM6
16479,ENSG00000254004,ENSG00000146587,ZNF260,RBAK
16480,ENSG00000254004,ENSG00000181007,ZNF260,ZFP82
16481,ENSG00000254004,ENSG00000197808,ZNF260,ZNF461
16482,ENSG00000028203,ENSG00000117262,VEZT,GPR89A
16483,ENSG00000028203,ENSG00000164037,VEZT,SLC9B1
